date,HLY_TEMP_NORMAL_SF,HLY_TEMP_10PCTL_SF,HLY_TEMP_90PCTL_SF,HLY_DEWP_NORMAL_SF,HLY_DEWP_10PCTL_SF,HLY_DEWP_90PCTL_SF,HLY_PRES_NORMAL_SF,HLY_PRES_10PCTL_SF,HLY_PRES_90PCTL_SF,HLY_CLDH_NORMAL_SF,HLY_HTDH_NORMAL_SF,HLY_CLOD_PCTCLR_SF,HLY_CLOD_PCTFEW_SF,HLY_CLOD_PCTSCT_SF,HLY_CLOD_PCTBKN_SF,HLY_CLOD_PCTOVC_SF,HLY_HIDX_NORMAL_SF,HLY_WCHL_NORMAL_SF,HLY_WIND_AVGSPD_SF,HLY_WIND_PCTCLM_SF,HLY_WIND_VCTDIR_SF,HLY_WIND_VCTSPD_SF,HLY_WIND_1STDIR_SF,HLY_WIND_1STPCT_SF,HLY_WIND_2NDDIR_SF,HLY_WIND_2NDPCT_SF,AvgMegawatts2019-2020-2021
09-17T09:00:00,63.5,57.9,69.1,54.9,50.0,59.0,1014.8,1011.1,1018.2,1.0,2.5,16.7,26.9,17.4,18.2,20.8,63.5,63.5,6.8,13.4,286.0,3.1,7.0,24.8,2.0,15.0,311967.6666666667
09-17T10:00:00,65.5,61.0,71.1,55.2,50.0,60.1,1014.9,1011.2,1018.2,1.8,1.3,20.2,32.4,14.3,19.7,13.4,65.5,65.5,8.2,4.4,308.0,3.9,2.0,28.7,7.0,21.3,311984.3333333333
09-17T11:00:00,67.4,63.0,73.0,55.4,50.0,61.0,1014.6,1011.1,1018.0,3.1,0.6,26.1,39.3,17.1,10.7,6.8,67.4,67.4,9.5,3.6,308.0,5.3,2.0,29.0,7.0,21.6,317264.6666666667
09-17T12:00:00,69.3,64.0,75.0,55.1,50.0,61.0,1014.3,1010.8,1017.6,4.6,0.3,29.3,39.2,16.5,10.7,4.4,69.3,69.3,11.1,3.3,302.0,7.6,8.0,26.1,7.0,25.6,327207.6666666667
09-17T13:00:00,70.8,64.0,78.1,54.3,48.9,60.1,1013.8,1010.3,1017.2,6.0,0.2,28.2,42.6,14.8,12.7,1.7,70.8,70.8,14.0,1.8,291.0,11.7,7.0,38.2,8.0,35.2,343496.6666666667
09-17T14:00:00,71.2,64.9,81.0,53.6,48.9,57.9,1013.3,1009.8,1016.7,6.4,0.2,26.2,39.6,20.6,12.1,1.5,71.2,71.2,16.8,0.9,286.0,14.9,7.0,48.1,8.0,37.4,363705.6666666667
09-17T15:00:00,70.3,64.0,79.0,53.3,48.9,57.9,1012.9,1009.4,1016.3,5.6,0.3,26.4,40.7,21.1,10.7,1.2,70.3,70.3,18.5,0.2,282.0,17.0,7.0,62.1,8.0,29.3,382499.0
09-17T16:00:00,68.6,62.1,78.1,53.2,48.9,57.9,1012.7,1009.1,1016.1,4.3,0.7,23.4,38.2,20.4,15.3,2.7,68.6,68.6,19.3,0.2,280.0,17.9,7.0,67.5,8.0,23.6,396826.6666666667
09-17T17:00:00,66.2,60.1,73.0,53.3,48.0,57.9,1012.6,1009.0,1016.1,2.6,1.5,24.5,40.3,23.5,10.4,1.2,66.2,66.2,18.7,0.2,278.0,17.5,7.0,71.0,8.0,20.5,404717.6666666667
09-17T18:00:00,63.4,57.9,70.0,53.2,48.9,57.9,1012.6,1009.0,1016.0,1.4,3.0,21.2,43.7,21.0,12.4,1.7,63.4,63.4,17.1,0.2,278.0,16.0,7.0,69.0,8.0,23.1,400937.6666666667
09-17T19:00:00,61.7,56.3,68.0,53.4,48.9,57.9,1012.8,1009.1,1016.1,0.8,4.2,22.2,43.9,20.2,10.2,3.4,61.7,61.7,15.2,0.9,279.0,14.2,7.0,67.6,8.0,25.2,397395.3333333333
09-17T20:00:00,60.9,55.9,66.9,53.5,48.9,57.9,1013.3,1009.6,1016.6,0.6,4.7,28.6,42.5,15.0,9.0,4.9,60.9,60.9,13.3,0.4,281.0,12.4,7.0,63.2,8.0,28.7,381835.6666666667
09-17T21:00:00,60.4,55.9,66.0,53.5,48.9,57.9,1013.6,1009.8,1016.9,0.5,5.1,31.5,40.7,11.7,11.2,4.9,60.4,60.4,11.7,0.9,278.0,10.8,7.0,67.1,8.0,21.5,360749.3333333333
09-17T22:00:00,59.9,55.0,66.0,53.6,48.9,57.9,1013.6,1009.9,1017.0,0.4,5.5,30.7,33.9,12.4,14.2,8.8,59.9,59.9,10.4,2.0,277.0,9.5,7.0,64.3,8.0,22.0,334337.6666666667
09-17T23:00:00,59.4,55.0,64.9,53.6,49.6,57.9,1013.7,1009.9,1016.9,0.3,5.9,30.0,37.7,12.6,14.3,5.4,59.4,59.4,9.5,4.0,276.0,8.5,7.0,61.5,8.0,21.9,292450.6666666667
09-18T00:00:00,58.9,55.0,64.0,53.5,48.9,57.9,1013.6,1009.9,1016.9,0.2,6.3,31.0,33.2,10.8,17.9,7.1,58.9,58.9,8.5,7.3,275.0,7.7,7.0,60.9,8.0,19.1,316212.0
09-18T01:00:00,58.6,54.0,64.0,53.4,48.9,57.9,1013.6,1009.9,1017.0,0.1,6.5,30.3,29.5,11.4,15.9,12.9,58.6,58.6,8.0,10.0,274.0,7.2,7.0,55.4,8.0,18.8,277866.6666666667
09-18T02:00:00,58.2,54.0,64.0,53.1,48.9,57.9,1013.5,1009.9,1017.0,0.1,6.9,28.0,27.0,13.6,14.9,16.4,58.2,58.2,7.7,10.2,271.0,6.8,7.0,56.3,8.0,17.3,268392.3333333333
09-18T03:00:00,57.8,54.0,63.0,52.8,48.2,57.9,1013.4,1009.9,1016.9,0.1,7.3,29.3,26.1,8.9,15.8,20.0,57.8,57.8,7.3,12.7,270.0,6.5,7.0,57.2,6.0,12.9,263057.6666666667
09-18T04:00:00,57.6,54.0,63.0,52.6,48.0,57.9,1013.4,1009.8,1016.9,0.1,7.5,26.0,21.6,7.6,20.0,24.8,57.6,57.6,6.9,14.4,269.0,6.0,7.0,53.8,8.0,13.9,264397.6666666667
09-18T05:00:00,57.4,53.1,62.1,52.5,48.0,57.0,1013.6,1010.2,1017.0,0.1,7.6,27.3,22.6,8.8,14.8,26.6,57.4,57.4,6.4,17.3,267.0,5.5,7.0,50.2,6.0,14.2,274307.0
09-18T06:00:00,57.7,54.0,62.1,52.7,48.0,57.0,1014.0,1010.2,1017.4,0.1,7.4,14.3,24.6,16.1,15.6,29.4,57.7,57.7,6.2,18.9,266.0,5.0,7.0,42.9,8.0,13.2,290839.6666666667
09-18T07:00:00,59.0,55.0,64.0,53.5,48.9,57.9,1014.4,1010.6,1017.7,0.2,6.2,15.7,24.7,15.7,17.0,26.8,59.0,59.0,5.9,25.8,266.0,4.6,7.0,36.9,8.0,13.3,298866.3333333333
09-18T08:00:00,61.5,55.9,66.9,54.3,50.0,59.0,1014.6,1011.0,1017.9,0.5,4.0,17.1,23.3,15.6,16.6,27.4,61.5,61.5,5.7,29.6,267.0,3.9,7.0,26.5,8.0,12.2,304193.3333333333
09-18T09:00:00,63.5,57.9,69.1,54.9,50.0,59.0,1014.9,1011.2,1018.3,1.0,2.5,17.1,26.3,17.4,18.7,20.5,63.5,63.5,6.9,13.6,286.0,3.2,7.0,24.5,2.0,15.4,306163.3333333333
09-18T10:00:00,65.6,60.1,71.1,55.1,50.0,60.1,1014.9,1011.2,1018.3,1.9,1.3,20.2,32.3,15.0,19.1,13.4,65.6,65.6,8.2,4.7,308.0,3.9,2.0,28.2,7.0,21.3,308701.0
09-18T11:00:00,67.5,62.2,73.0,55.2,50.0,60.1,1014.7,1011.1,1018.1,3.2,0.6,26.3,37.3,18.5,10.5,7.3,67.5,67.5,9.6,3.8,307.0,5.4,2.0,27.1,7.0,21.5,313666.6666666667
09-18T12:00:00,69.3,64.0,75.0,54.9,50.0,60.8,1014.3,1010.8,1017.6,4.7,0.3,30.3,37.4,16.7,10.9,4.6,69.3,69.3,11.1,3.6,301.0,7.5,8.0,26.1,7.0,25.3,322620.3333333333
09-18T13:00:00,70.9,64.0,79.0,54.2,48.9,60.1,1013.8,1010.3,1017.2,6.1,0.2,29.4,39.5,16.3,12.7,2.2,70.9,70.9,14.0,1.8,291.0,11.6,7.0,37.7,8.0,35.1,336711.6666666667
09-18T14:00:00,71.3,64.9,81.0,53.5,48.9,57.9,1013.3,1009.8,1016.7,6.4,0.2,26.3,38.2,21.7,11.8,1.9,71.3,71.3,16.6,1.6,286.0,14.8,7.0,49.3,8.0,35.2,352946.6666666667
09-18T15:00:00,70.4,64.0,80.1,53.1,48.9,57.9,1012.9,1009.2,1016.3,5.7,0.3,26.3,39.3,21.9,10.8,1.7,70.4,70.4,18.5,0.2,282.0,17.0,7.0,62.5,8.0,29.6,368556.6666666667
09-18T16:00:00,68.7,62.1,78.1,53.0,48.0,57.9,1012.7,1009.0,1016.1,4.4,0.7,23.4,37.4,20.9,15.5,2.7,68.7,68.7,19.3,0.2,280.0,17.9,7.0,66.4,8.0,24.6,381117.0
09-18T17:00:00,66.2,60.1,73.9,53.1,48.0,57.9,1012.6,1008.9,1016.0,2.7,1.5,24.4,39.4,24.4,10.6,1.2,66.2,66.2,18.7,0.2,279.0,17.6,7.0,70.7,8.0,21.0,389204.3333333333
09-18T18:00:00,63.4,57.9,70.0,53.0,48.0,57.9,1012.6,1009.0,1016.0,1.5,3.1,21.0,42.5,22.2,12.5,1.7,63.4,63.4,17.1,0.2,278.0,16.1,7.0,70.0,8.0,22.6,387173.6666666667
09-18T19:00:00,61.7,55.9,68.0,53.2,48.0,57.9,1012.8,1009.1,1016.1,0.9,4.2,23.5,41.8,20.8,10.3,3.7,61.7,61.7,15.1,0.9,279.0,14.2,7.0,68.8,8.0,24.4,385211.0
09-18T20:00:00,61.0,55.9,66.9,53.4,48.9,57.9,1013.3,1009.6,1016.6,0.6,4.7,29.4,41.0,15.5,9.0,5.1,61.0,61.0,13.3,0.2,281.0,12.4,7.0,63.2,8.0,29.2,372002.6666666667
09-18T21:00:00,60.4,55.9,66.0,53.4,48.9,57.9,1013.6,1009.7,1016.9,0.5,5.1,32.7,38.5,12.4,11.2,5.1,60.4,60.4,11.6,0.9,278.0,10.7,7.0,65.5,8.0,22.8,353337.0
09-18T22:00:00,59.9,55.0,66.0,53.5,48.9,57.9,1013.6,1009.8,1016.9,0.4,5.5,31.9,32.8,12.7,13.8,8.8,59.9,59.9,10.4,1.8,277.0,9.5,7.0,63.6,8.0,22.5,328944.0
09-18T23:00:00,59.4,55.0,64.9,53.4,48.9,57.9,1013.7,1009.9,1016.9,0.3,5.9,31.4,35.9,13.5,13.3,5.9,59.4,59.4,9.5,4.2,276.0,8.5,7.0,60.8,8.0,21.9,289155.0
09-19T00:00:00,58.9,55.0,64.0,53.5,48.9,57.9,1013.6,1009.9,1016.8,0.2,6.3,32.6,31.9,10.5,17.4,7.6,58.9,58.9,8.5,7.3,275.0,7.7,7.0,60.2,8.0,19.1,315177.3333333333
09-19T01:00:00,58.6,54.0,64.0,53.3,48.9,57.9,1013.6,1009.9,1017.0,0.1,6.5,31.6,28.4,11.1,15.8,13.1,58.6,58.6,8.0,10.2,274.0,7.2,7.0,54.9,8.0,19.0,274145.6666666667
09-19T02:00:00,58.2,54.0,64.0,52.9,48.6,57.9,1013.5,1009.9,1016.9,0.1,6.9,30.4,26.2,12.6,14.3,16.5,58.2,58.2,7.6,11.1,271.0,6.7,7.0,55.4,8.0,17.1,263479.6666666667
09-19T03:00:00,57.8,54.0,63.0,52.7,48.0,57.9,1013.4,1009.8,1016.9,0.1,7.3,30.5,25.6,9.4,14.5,20.0,57.8,57.8,7.2,13.6,271.0,6.4,7.0,56.7,6.0,13.0,257481.33333333334
09-19T04:00:00,57.6,54.0,63.0,52.5,48.0,57.7,1013.4,1009.8,1016.8,0.1,7.5,27.5,20.9,8.7,18.6,24.3,57.6,57.5,6.7,14.9,269.0,5.9,7.0,52.9,8.0,14.1,257068.33333333334
09-19T05:00:00,57.4,53.1,62.1,52.4,48.0,57.0,1013.6,1010.1,1017.0,0.1,7.7,28.9,22.1,9.5,14.4,25.1,57.4,57.4,6.3,17.3,267.0,5.4,7.0,49.7,6.0,14.2,263207.3333333333
09-19T06:00:00,57.6,54.0,63.0,52.6,48.0,57.0,1013.9,1010.2,1017.4,0.1,7.4,14.8,24.9,16.3,15.5,28.5,57.6,57.6,6.1,19.1,266.0,5.0,7.0,44.7,8.0,12.2,274743.6666666667
09-19T07:00:00,59.0,55.0,64.0,53.4,48.9,57.9,1014.4,1010.6,1017.7,0.2,6.2,16.7,25.1,15.6,16.7,25.9,59.0,59.0,5.8,26.1,266.0,4.6,7.0,37.1,8.0,12.2,278339.3333333333
09-19T08:00:00,61.5,55.9,66.9,54.2,50.0,59.0,1014.6,1010.9,1017.9,0.5,4.1,18.3,23.7,14.8,16.8,26.5,61.5,61.5,5.7,30.0,267.0,3.8,7.0,26.0,8.0,12.4,280103.3333333333
09-19T09:00:00,63.5,57.9,69.1,54.8,50.0,59.0,1014.9,1011.1,1018.3,1.1,2.5,19.3,25.4,17.0,18.3,19.8,63.5,63.5,6.7,14.3,287.0,3.2,7.0,24.5,2.0,16.0,280129.0
09-19T10:00:00,65.6,61.0,71.1,55.0,50.0,60.1,1014.9,1011.2,1018.3,1.9,1.3,21.2,32.3,14.8,18.2,13.4,65.6,65.6,8.1,4.2,310.0,3.8,2.0,28.5,7.0,21.1,281079.3333333333
09-19T11:00:00,67.6,62.1,73.0,55.1,50.0,60.1,1014.7,1011.0,1018.1,3.2,0.6,27.5,36.7,18.5,9.7,7.5,67.6,67.6,9.4,4.0,308.0,5.3,2.0,27.1,7.0,20.5,284512.0
09-19T12:00:00,69.4,64.0,75.0,54.8,50.0,60.1,1014.3,1010.8,1017.7,4.7,0.3,31.0,37.3,16.2,10.9,4.6,69.4,69.4,11.0,3.8,302.0,7.5,8.0,26.9,7.0,25.2,292904.3333333333
09-19T13:00:00,70.9,64.0,79.0,54.1,48.9,60.1,1013.8,1010.2,1017.2,6.1,0.2,29.6,39.1,16.7,12.4,2.1,70.9,70.9,13.9,1.8,292.0,11.5,7.0,36.4,8.0,35.0,305585.3333333333
09-19T14:00:00,71.3,64.9,82.0,53.5,48.9,57.9,1013.3,1009.7,1016.7,6.5,0.2,27.8,36.6,21.8,11.9,1.9,71.3,71.3,16.6,1.6,286.0,14.7,7.0,49.4,8.0,34.8,320373.3333333333
09-19T15:00:00,70.5,64.0,81.0,53.0,48.0,57.9,1012.9,1009.2,1016.4,5.8,0.4,28.2,37.1,21.9,10.8,1.9,70.5,70.5,18.4,0.4,283.0,16.9,7.0,62.8,8.0,29.4,338520.0
09-19T16:00:00,68.8,62.1,78.1,52.9,48.0,57.9,1012.7,1009.0,1016.2,4.5,0.7,24.3,36.7,21.2,15.1,2.7,68.8,68.8,19.3,0.2,280.0,17.9,7.0,67.7,8.0,23.6,355193.3333333333
09-19T17:00:00,66.3,60.1,73.9,52.9,48.0,57.9,1012.6,1008.7,1016.1,2.8,1.5,25.8,37.9,24.2,10.9,1.2,66.3,66.3,18.6,0.4,279.0,17.4,7.0,69.5,8.0,22.0,367120.3333333333
09-19T18:00:00,63.5,57.9,71.1,52.8,48.0,57.9,1012.6,1008.8,1016.0,1.6,3.1,22.4,41.5,22.4,12.0,1.7,63.5,63.5,17.0,0.4,278.0,16.0,7.0,69.8,8.0,22.3,368685.0
09-19T19:00:00,61.8,55.9,68.0,53.1,48.0,57.9,1012.8,1009.0,1016.1,1.0,4.1,24.6,41.2,21.0,9.8,3.4,61.8,61.8,15.1,1.1,279.0,14.1,7.0,68.6,8.0,24.5,369438.0
09-19T20:00:00,61.1,55.9,66.9,53.3,48.9,57.9,1013.3,1009.6,1016.7,0.7,4.6,30.5,40.4,15.5,8.7,4.8,61.1,61.1,13.1,0.4,281.0,12.2,7.0,62.2,8.0,29.9,358069.6666666667
09-19T21:00:00,60.5,55.0,66.9,53.3,48.9,57.9,1013.6,1009.7,1016.9,0.6,5.0,33.7,38.6,12.4,10.4,4.9,60.5,60.5,11.5,0.7,278.0,10.5,7.0,65.6,8.0,22.5,341027.3333333333
09-19T22:00:00,60.0,55.0,66.0,53.4,48.9,57.9,1013.6,1009.8,1017.0,0.4,5.4,33.5,31.7,13.1,13.1,8.6,60.0,60.0,10.3,2.0,277.0,9.4,7.0,64.1,8.0,21.8,317033.0
09-19T23:00:00,59.5,55.0,64.9,53.3,48.9,57.9,1013.7,1009.9,1016.9,0.3,5.9,33.2,34.9,13.2,12.7,6.1,59.5,59.5,9.4,4.4,276.0,8.4,7.0,60.4,8.0,22.1,278432.3333333333
09-20T00:00:00,58.9,55.0,64.0,53.4,48.9,57.9,1013.6,1009.9,1017.0,0.2,6.2,34.1,31.4,10.0,16.9,7.6,58.9,58.9,8.4,8.0,275.0,7.6,7.0,60.7,8.0,18.9,302415.6666666667
09-20T01:00:00,58.7,54.0,64.0,53.2,48.9,57.9,1013.6,1009.9,1017.1,0.1,6.5,34.2,26.5,11.4,15.3,12.6,58.7,58.7,7.9,10.7,274.0,7.1,7.0,54.3,8.0,18.7,265342.0
09-20T02:00:00,58.2,54.0,64.0,52.8,48.0,57.9,1013.5,1009.9,1017.0,0.1,6.9,32.3,26.2,11.6,14.1,15.8,58.2,58.2,7.4,11.6,271.0,6.5,7.0,55.5,8.0,16.4,256158.33333333334
09-20T03:00:00,57.8,54.0,63.0,52.6,48.0,57.9,1013.4,1009.8,1016.9,0.1,7.3,32.3,25.6,8.9,14.0,19.2,57.8,57.8,7.1,13.6,270.0,6.4,7.0,56.6,6.0,13.5,251979.0
09-20T04:00:00,57.6,54.0,63.0,52.4,48.0,57.0,1013.4,1009.8,1016.9,0.0,7.5,29.0,20.5,9.0,17.9,23.7,57.6,57.5,6.7,14.4,269.0,5.9,7.0,51.2,8.0,14.8,253109.0
09-20T05:00:00,57.4,53.1,62.1,52.4,48.0,57.0,1013.6,1010.1,1017.0,0.1,7.6,30.2,22.2,9.2,13.7,24.7,57.4,57.4,6.2,17.8,267.0,5.3,7.0,48.3,6.0,14.6,262877.0
09-20T06:00:00,57.7,54.0,63.0,52.6,48.0,57.0,1014.0,1010.3,1017.5,0.1,7.4,15.0,24.9,16.8,15.7,27.7,57.7,57.6,6.0,19.6,266.0,5.0,7.0,46.0,8.0,11.4,279086.0
09-20T07:00:00,59.0,55.0,64.0,53.4,48.9,57.9,1014.4,1010.6,1017.7,0.2,6.2,16.8,26.3,15.3,16.3,25.3,59.0,59.0,5.8,26.1,265.0,4.5,7.0,37.9,8.0,11.8,285423.3333333333
09-20T08:00:00,61.5,55.9,66.9,54.2,50.0,59.0,1014.6,1011.0,1017.9,0.6,4.0,19.0,24.1,14.5,16.0,26.4,61.5,61.5,5.7,30.2,268.0,3.8,7.0,26.4,8.0,11.9,286986.0
09-20T09:00:00,63.6,57.9,69.1,54.8,50.0,59.0,1014.9,1011.2,1018.3,1.1,2.5,20.3,25.3,16.5,17.7,20.3,63.6,63.6,6.6,14.9,287.0,3.2,7.0,24.0,2.0,16.7,286083.6666666667
09-20T10:00:00,65.6,60.1,71.1,55.0,50.0,60.1,1014.9,1011.2,1018.3,2.0,1.4,22.1,31.4,14.6,18.5,13.4,65.6,65.6,8.0,4.7,311.0,3.7,2.0,28.5,7.0,20.3,288105.6666666667
09-20T11:00:00,67.7,62.1,73.0,55.0,50.0,60.1,1014.7,1011.1,1018.1,3.3,0.7,27.9,36.9,17.2,10.7,7.3,67.7,67.7,9.2,4.9,309.0,5.2,2.0,27.2,8.0,20.6,294199.0
09-20T12:00:00,69.5,64.0,75.9,54.6,48.9,60.1,1014.3,1010.8,1017.7,4.9,0.3,30.5,38.3,15.5,11.1,4.6,69.5,69.5,10.9,4.0,302.0,7.4,8.0,26.6,7.0,25.0,305746.6666666667
09-20T13:00:00,71.0,64.0,79.0,54.0,48.9,60.1,1013.8,1010.3,1017.2,6.2,0.2,28.9,39.2,17.2,12.4,2.2,71.0,71.0,13.6,2.2,292.0,11.1,7.0,35.3,8.0,34.4,322311.3333333333
09-20T14:00:00,71.4,64.0,82.0,53.4,48.9,57.9,1013.3,1009.7,1016.8,6.6,0.2,26.6,36.6,23.0,11.9,1.9,71.4,71.4,16.4,1.3,286.0,14.6,7.0,48.7,8.0,34.8,341083.0
09-20T15:00:00,70.6,64.0,81.0,52.8,48.0,57.9,1012.9,1009.3,1016.4,6.0,0.4,27.2,37.7,22.4,11.1,1.7,70.6,70.6,18.3,0.4,283.0,16.8,7.0,61.8,8.0,30.1,362934.6666666667
09-20T16:00:00,68.9,62.1,79.0,52.7,46.9,57.9,1012.7,1009.0,1016.3,4.6,0.7,23.7,37.2,21.2,15.6,2.3,68.9,68.9,19.1,0.0,280.0,17.8,7.0,68.2,8.0,24.1,381889.0
09-20T17:00:00,66.4,60.1,75.0,52.7,46.9,57.9,1012.6,1008.7,1016.1,2.9,1.6,24.7,38.0,24.7,11.4,1.2,66.4,66.4,18.5,0.4,279.0,17.4,7.0,70.3,8.0,21.8,394403.0
09-20T18:00:00,63.5,57.9,71.1,52.7,48.0,57.9,1012.7,1008.9,1016.1,1.6,3.1,22.3,41.2,22.8,12.1,1.7,63.5,63.5,17.0,0.2,278.0,15.9,7.0,70.9,8.0,21.8,391474.6666666667
09-20T19:00:00,61.8,55.9,68.0,53.0,48.0,57.9,1012.9,1009.2,1016.1,1.0,4.1,25.0,41.3,20.9,9.0,3.9,61.8,61.8,15.0,1.1,279.0,14.1,7.0,69.4,8.0,24.2,388587.6666666667
09-20T20:00:00,61.1,55.9,66.9,53.2,48.6,57.9,1013.3,1009.7,1016.7,0.7,4.6,31.1,41.0,15.2,8.2,4.6,61.1,61.1,12.9,0.7,281.0,12.0,7.0,60.6,8.0,31.1,374153.0
09-20T21:00:00,60.6,55.0,66.9,53.1,48.0,57.9,1013.6,1009.8,1016.9,0.6,5.1,34.3,38.2,12.1,10.9,4.6,60.6,60.6,11.4,0.9,278.0,10.5,7.0,65.8,8.0,22.3,354089.3333333333
09-20T22:00:00,60.0,55.0,66.0,53.3,48.9,57.9,1013.7,1009.9,1017.1,0.4,5.4,34.4,31.9,12.9,12.0,8.8,60.0,60.0,10.2,2.2,277.0,9.3,7.0,64.7,8.0,21.1,327813.0
09-20T23:00:00,59.5,55.0,64.9,53.3,48.9,57.9,1013.7,1010.0,1017.0,0.3,5.8,34.7,35.0,11.7,12.5,6.1,59.5,59.5,9.3,4.4,276.0,8.3,7.0,60.8,8.0,21.5,286849.3333333333
09-21T00:00:00,59.0,55.0,64.0,53.3,48.9,57.9,1013.7,1010.0,1017.1,0.2,6.2,34.9,30.7,10.3,16.2,7.9,59.0,59.0,8.3,8.2,275.0,7.4,7.0,59.4,8.0,19.1,309088.3333333333
09-21T01:00:00,58.7,54.0,64.0,53.1,48.9,57.9,1013.7,1009.9,1017.2,0.1,6.5,35.3,25.7,11.6,15.6,11.9,58.7,58.7,7.8,11.1,274.0,7.0,7.0,53.8,8.0,19.0,271385.6666666667
09-21T02:00:00,58.2,54.0,64.0,52.7,48.0,57.9,1013.6,1009.9,1017.0,0.1,6.9,34.1,25.2,11.6,13.6,15.6,58.2,58.2,7.4,11.6,270.0,6.5,7.0,55.5,8.0,15.8,262212.0
09-21T03:00:00,57.8,54.0,63.0,52.5,48.0,57.0,1013.5,1009.9,1016.9,0.1,7.3,33.7,25.4,8.4,14.0,18.5,57.8,57.8,7.1,14.0,270.0,6.4,7.0,56.6,6.0,13.3,257394.0
09-21T04:00:00,57.5,53.1,63.0,52.3,48.0,57.0,1013.5,1009.9,1016.9,0.1,7.5,30.3,20.4,8.9,18.1,22.2,57.5,57.5,6.7,14.4,269.0,5.9,7.0,52.2,8.0,14.4,258672.0
09-21T05:00:00,57.4,53.1,62.1,52.3,48.0,57.0,1013.7,1010.2,1017.1,0.1,7.7,31.9,21.7,9.1,13.8,23.5,57.4,57.3,6.2,18.2,268.0,5.3,7.0,48.6,6.0,13.6,267875.3333333333
09-21T06:00:00,57.6,54.0,63.0,52.5,48.0,57.0,1014.0,1010.6,1017.5,0.1,7.5,15.0,26.6,16.0,16.5,25.8,57.6,57.6,6.0,20.4,267.0,5.0,7.0,46.1,8.0,11.7,284332.3333333333
09-21T07:00:00,59.0,55.0,64.0,53.3,48.9,57.9,1014.4,1010.9,1017.8,0.2,6.2,16.6,27.0,14.9,18.1,23.4,59.0,59.0,5.8,26.7,266.0,4.5,7.0,38.1,8.0,12.0,292693.3333333333
09-21T08:00:00,61.6,55.9,66.9,54.1,50.0,59.0,1014.7,1011.2,1018.0,0.6,4.0,18.6,24.9,14.4,16.9,25.2,61.6,61.6,5.7,30.4,268.0,3.9,7.0,26.2,8.0,12.7,298208.6666666667
09-21T09:00:00,63.6,57.9,69.1,54.6,50.0,59.0,1014.9,1011.5,1018.4,1.1,2.5,19.6,27.0,16.4,17.9,19.1,63.6,63.6,6.6,14.9,287.0,3.2,7.0,24.0,2.0,16.4,301322.6666666667
09-21T10:00:00,65.7,60.1,71.1,54.9,50.0,60.1,1015.0,1011.5,1018.4,2.0,1.4,21.9,32.6,14.4,18.3,12.8,65.7,65.7,8.0,4.9,309.0,3.7,2.0,29.1,7.0,19.8,306858.3333333333
09-21T11:00:00,67.7,62.1,73.0,54.9,49.6,60.1,1014.7,1011.2,1018.1,3.4,0.6,27.7,38.1,15.8,11.4,7.0,67.7,67.7,9.1,5.3,308.0,5.2,2.0,26.6,8.0,19.7,316887.3333333333
09-21T12:00:00,69.6,64.0,75.9,54.5,48.9,60.1,1014.3,1010.9,1017.8,4.9,0.3,30.5,38.5,14.8,11.6,4.6,69.6,69.6,10.7,4.2,302.0,7.3,8.0,25.4,7.0,24.6,332949.3333333333
09-21T13:00:00,71.0,64.0,79.0,53.9,48.0,60.1,1013.8,1010.4,1017.2,6.2,0.2,28.2,40.3,16.8,12.3,2.4,71.0,71.0,13.5,2.4,292.0,11.1,7.0,35.2,8.0,34.9,355133.0
09-21T14:00:00,71.5,64.0,82.0,53.2,48.0,57.9,1013.3,1009.9,1016.8,6.8,0.2,25.9,37.4,23.0,11.0,2.6,71.5,71.5,16.3,1.6,286.0,14.6,7.0,49.1,8.0,34.9,380549.3333333333
09-21T15:00:00,70.7,64.0,81.0,52.6,46.9,57.9,1013.0,1009.5,1016.4,6.1,0.4,26.5,38.9,21.7,11.0,1.9,70.7,70.7,18.1,0.7,283.0,16.7,7.0,62.0,8.0,30.1,405781.3333333333
09-21T16:00:00,69.0,62.1,79.0,52.6,46.9,57.9,1012.8,1009.1,1016.3,4.7,0.8,23.5,38.6,20.3,15.3,2.3,69.0,69.0,19.1,0.0,280.0,17.7,7.0,67.4,8.0,25.1,423546.3333333333
09-21T17:00:00,66.4,60.1,75.0,52.6,46.9,57.9,1012.7,1009.1,1016.1,3.0,1.6,24.3,39.5,23.4,10.8,1.9,66.4,66.4,18.5,0.4,279.0,17.3,7.0,70.5,8.0,22.0,431908.6666666667
09-21T18:00:00,63.5,57.9,71.1,52.6,48.0,57.9,1012.7,1009.1,1016.1,1.6,3.1,21.9,41.4,23.1,11.8,1.7,63.5,63.5,16.9,0.2,278.0,15.9,7.0,71.5,8.0,21.8,424571.0
09-21T19:00:00,61.9,55.9,69.1,52.8,48.0,57.9,1012.9,1009.3,1016.3,1.0,4.2,25.1,41.1,21.0,9.2,3.6,61.9,61.9,15.0,1.1,279.0,14.1,7.0,70.0,8.0,24.3,415982.0
09-21T20:00:00,61.1,55.9,66.9,53.0,48.0,57.0,1013.4,1009.8,1016.7,0.8,4.7,31.7,40.1,16.6,7.5,4.1,61.1,61.1,13.1,0.4,281.0,12.2,7.0,62.4,8.0,29.9,396224.6666666667
